   NUMBER,NAME,LAT,LON,TIME,WIND,PR,STAT,YEAR,TIMESTAMP 
530,NOT NAMED,24.2,-92.7,10/15/12Z,85,0,HURRICANE-2,1923,10/15/1923 12:00
530,NOT NAMED,25.6,-91.8,10/15/18Z,85,0,HURRICANE-2,1923,10/15/1923 18:00
530,NOT NAMED,27.7,-91.1,10/16/00Z,85,0,HURRICANE-2,1923,10/16/1923 0:00
530,NOT NAMED,30,-91.2,10/16/06Z,60,0,TROPICAL STORM,1923,10/16/1923 6:00
530,NOT NAMED,32,-91.6,10/16/12Z,40,0,TROPICAL STORM,1923,10/16/1923 12:00
530,NOT NAMED,33.7,-91.7,10/16/18Z,35,0,EXTRATROPICAL STORM,1923,10/16/1923 18:00
530,NOT NAMED,35.2,-91.8,10/17/00Z,30,0,EXTRATROPICAL STORM,1923,10/17/1923 0:00
530,NOT NAMED,36.8,-91.9,10/17/06Z,30,0,EXTRATROPICAL STORM,1923,10/17/1923 6:00
530,NOT NAMED,38.5,-92,10/17/12Z,30,0,EXTRATROPICAL STORM,1923,10/17/1923 12:00
530,NOT NAMED,0,0,10/17/18Z,0,0,,1923,10/17/1923 18:00
536,NOT NAMED,0,0,08/16/00Z,0,0,,1924,8/16/1924 0:00
536,NOT NAMED,10.5,-54,08/16/06Z,35,0,TROPICAL STORM,1924,8/16/1924 6:00
536,NOT NAMED,11,-55.2,08/16/12Z,35,0,TROPICAL STORM,1924,8/16/1924 12:00
536,NOT NAMED,11.5,-56.1,08/16/18Z,35,0,TROPICAL STORM,1924,8/16/1924 18:00
536,NOT NAMED,12,-57,08/17/00Z,35,0,TROPICAL STORM,1924,8/17/1924 0:00
536,NOT NAMED,12.6,-58,08/17/06Z,35,0,TROPICAL STORM,1924,8/17/1924 6:00
536,NOT NAMED,13.4,-59.1,08/17/12Z,35,0,TROPICAL STORM,1924,8/17/1924 12:00
536,NOT NAMED,14.2,-60.4,08/17/18Z,35,0,TROPICAL STORM,1924,8/17/1924 18:00
536,NOT NAMED,15,-61.3,08/18/00Z,35,0,TROPICAL STORM,1924,8/18/1924 0:00
536,NOT NAMED,15.9,-62.6,08/18/06Z,35,0,TROPICAL STORM,1924,8/18/1924 6:00
536,NOT NAMED,16.8,-63.5,08/18/12Z,35,0,TROPICAL STORM,1924,8/18/1924 12:00
536,NOT NAMED,17.6,-64.5,08/18/18Z,40,0,TROPICAL STORM,1924,8/18/1924 18:00
536,NOT NAMED,18.5,-65.5,08/19/00Z,40,0,TROPICAL STORM,1924,8/19/1924 0:00
536,NOT NAMED,19.4,-66.4,08/19/06Z,40,0,TROPICAL STORM,1924,8/19/1924 6:00
536,NOT NAMED,20.2,-67.2,08/19/12Z,45,0,TROPICAL STORM,1924,8/19/1924 12:00
536,NOT NAMED,21,-67.9,08/19/18Z,45,0,TROPICAL STORM,1924,8/19/1924 18:00
536,NOT NAMED,21.7,-68.5,08/20/00Z,50,0,TROPICAL STORM,1924,8/20/1924 0:00
536,NOT NAMED,22.5,-69.1,08/20/06Z,55,0,TROPICAL STORM,1924,8/20/1924 6:00
536,NOT NAMED,23.2,-69.8,08/20/12Z,60,0,TROPICAL STORM,1924,8/20/1924 12:00
536,NOT NAMED,24,-70.6,08/20/18Z,60,0,TROPICAL STORM,1924,8/20/1924 18:00
536,NOT NAMED,25,-71.5,08/21/00Z,65,0,HURRICANE-1,1924,8/21/1924 0:00
536,NOT NAMED,25.9,-72.4,08/21/06Z,70,0,HURRICANE-1,1924,8/21/1924 6:00
536,NOT NAMED,26.7,-73.1,08/21/12Z,75,0,HURRICANE-1,1924,8/21/1924 12:00
536,NOT NAMED,27.3,-73.7,08/21/18Z,80,0,HURRICANE-1,1924,8/21/1924 18:00
536,NOT NAMED,27.6,-74,08/22/00Z,85,0,HURRICANE-2,1924,8/22/1924 0:00
536,NOT NAMED,27.9,-74.5,08/22/06Z,90,0,HURRICANE-2,1924,8/22/1924 6:00
536,NOT NAMED,28,-74.8,08/22/12Z,95,0,HURRICANE-2,1924,8/22/1924 12:00
536,NOT NAMED,28.1,-75,08/22/18Z,100,0,HURRICANE-3,1924,8/22/1924 18:00
536,NOT NAMED,28.2,-75.2,08/23/00Z,100,0,HURRICANE-3,1924,8/23/1924 0:00
536,NOT NAMED,28.2,-75.4,08/23/06Z,105,0,HURRICANE-3,1924,8/23/1924 6:00
536,NOT NAMED,28.3,-75.6,08/23/12Z,105,0,HURRICANE-3,1924,8/23/1924 12:00
536,NOT NAMED,28.3,-75.9,08/23/18Z,105,0,HURRICANE-3,1924,8/23/1924 18:00
536,NOT NAMED,28.2,-76.2,08/24/00Z,110,0,HURRICANE-3,1924,8/24/1924 0:00
536,NOT NAMED,28.2,-76.6,08/24/06Z,110,0,HURRICANE-3,1924,8/24/1924 6:00
536,NOT NAMED,28.2,-76.9,08/24/12Z,110,0,HURRICANE-3,1924,8/24/1924 12:00
536,NOT NAMED,28.2,-77.5,08/24/18Z,115,0,HURRICANE-4,1924,8/24/1924 18:00
536,NOT NAMED,29.8,-77.1,08/25/00Z,115,0,HURRICANE-4,1924,8/25/1924 0:00
536,NOT NAMED,30.7,-76.9,08/25/06Z,115,0,HURRICANE-4,1924,8/25/1924 6:00
536,NOT NAMED,31.8,-76.5,08/25/12Z,115,0,HURRICANE-4,1924,8/25/1924 12:00
536,NOT NAMED,33,-76,08/25/18Z,110,0,HURRICANE-3,1924,8/25/1924 18:00
536,NOT NAMED,34.4,-75.5,08/26/00Z,110,0,HURRICANE-3,1924,8/26/1924 0:00
536,NOT NAMED,36,-74.3,08/26/06Z,105,0,HURRICANE-3,1924,8/26/1924 6:00
536,NOT NAMED,37.9,-72.9,08/26/12Z,100,0,HURRICANE-3,1924,8/26/1924 12:00
536,NOT NAMED,40.6,-70.3,08/26/18Z,90,0,HURRICANE-2,1924,8/26/1924 18:00
536,NOT NAMED,43.5,-67.2,08/27/00Z,85,0,EXTRATROPICAL STORM-2,1924,8/27/1924 0:00
536,NOT NAMED,46.3,-63.1,08/27/06Z,80,0,EXTRATROPICAL STORM-1,1924,8/27/1924 6:00
536,NOT NAMED,48.2,-59.8,08/27/12Z,75,0,EXTRATROPICAL STORM-1,1924,8/27/1924 12:00
536,NOT NAMED,49.8,-56,08/27/18Z,65,0,EXTRATROPICAL STORM-1,1924,8/27/1924 18:00
536,NOT NAMED,51.8,-52.6,08/28/00Z,55,0,EXTRATROPICAL STORM,1924,8/28/1924 0:00
536,NOT NAMED,53.8,-48.8,08/28/06Z,50,0,EXTRATROPICAL STORM,1924,8/28/1924 6:00
536,NOT NAMED,55.3,-45.2,08/28/12Z,45,0,EXTRATROPICAL STORM,1924,8/28/1924 12:00
536,NOT NAMED,0,0,08/28/18Z,0,0,,1924,8/28/1924 18:00
537,NOT NAMED,13.7,-50,08/26/00Z,35,0,TROPICAL STORM,1924,8/26/1924 0:00
537,NOT NAMED,13.7,-53.2,08/26/06Z,35,0,TROPICAL STORM,1924,8/26/1924 6:00
537,NOT NAMED,13.8,-54.6,08/26/12Z,35,0,TROPICAL STORM,1924,8/26/1924 12:00
537,NOT NAMED,14,-55.8,08/26/18Z,35,0,TROPICAL STORM,1924,8/26/1924 18:00
537,NOT NAMED,14.4,-57,08/27/00Z,40,0,TROPICAL STORM,1924,8/27/1924 0:00
537,NOT NAMED,14.9,-58.1,08/27/06Z,40,0,TROPICAL STORM,1924,8/27/1924 6:00
537,NOT NAMED,15.3,-59,08/27/12Z,45,0,TROPICAL STORM,1924,8/27/1924 12:00
537,NOT NAMED,15.6,-59.8,08/27/18Z,50,0,TROPICAL STORM,1924,8/27/1924 18:00
537,NOT NAMED,16.1,-60.6,08/28/00Z,55,0,TROPICAL STORM,1924,8/28/1924 0:00
537,NOT NAMED,16.6,-61.3,08/28/06Z,65,0,HURRICANE-1,1924,8/28/1924 6:00
537,NOT NAMED,17.1,-62,08/28/12Z,65,0,HURRICANE-1,1924,8/28/1924 12:00
537,NOT NAMED,17.6,-62.7,08/28/18Z,70,0,HURRICANE-1,1924,8/28/1924 18:00
537,NOT NAMED,18.3,-63.4,08/29/00Z,75,0,HURRICANE-1,1924,8/29/1924 0:00
537,NOT NAMED,19,-64,08/29/06Z,80,0,HURRICANE-1,1924,8/29/1924 6:00
537,NOT NAMED,19.6,-64.6,08/29/12Z,80,0,HURRICANE-1,1924,8/29/1924 12:00
537,NOT NAMED,19.9,-64.9,08/29/18Z,85,0,HURRICANE-2,1924,8/29/1924 18:00
537,NOT NAMED,20.2,-65.1,08/30/00Z,85,0,HURRICANE-2,1924,8/30/1924 0:00
537,NOT NAMED,20.4,-65.3,08/30/06Z,85,0,HURRICANE-2,1924,8/30/1924 6:00
537,NOT NAMED,20.7,-65.6,08/30/12Z,85,0,HURRICANE-2,1924,8/30/1924 12:00
537,NOT NAMED,21.1,-65.8,08/30/18Z,85,0,HURRICANE-2,1924,8/30/1924 18:00
537,NOT NAMED,21.4,-66,08/31/00Z,90,0,HURRICANE-2,1924,8/31/1924 0:00
537,NOT NAMED,21.8,-66.2,08/31/06Z,90,0,HURRICANE-2,1924,8/31/1924 6:00
537,NOT NAMED,22.2,-66.5,08/31/12Z,90,0,HURRICANE-2,1924,8/31/1924 12:00
537,NOT NAMED,22.6,-66.8,08/31/18Z,90,0,HURRICANE-2,1924,8/31/1924 18:00
537,NOT NAMED,23.1,-67.1,09/01/00Z,90,0,HURRICANE-2,1924,9/1/1924 0:00
537,NOT NAMED,23.6,-67.5,09/01/06Z,90,0,HURRICANE-2,1924,9/1/1924 6:00
537,NOT NAMED,24.1,-67.8,09/01/12Z,90,0,HURRICANE-2,1924,9/1/1924 12:00
537,NOT NAMED,24.6,-68.1,09/01/18Z,90,0,HURRICANE-2,1924,9/1/1924 18:00
537,NOT NAMED,25.2,-68.4,09/02/00Z,90,0,HURRICANE-2,1924,9/2/1924 0:00
537,NOT NAMED,25.8,-68.6,09/02/06Z,90,0,HURRICANE-2,1924,9/2/1924 6:00
537,NOT NAMED,26.3,-68.7,09/02/12Z,85,0,HURRICANE-2,1924,9/2/1924 12:00
537,NOT NAMED,27.2,-68.8,09/02/18Z,85,0,HURRICANE-2,1924,9/2/1924 18:00
537,NOT NAMED,28.4,-68.9,09/03/00Z,85,0,HURRICANE-2,1924,9/3/1924 0:00
537,NOT NAMED,30,-68.8,09/03/06Z,80,0,HURRICANE-1,1924,9/3/1924 6:00
537,NOT NAMED,31.9,-68.5,09/03/12Z,80,0,HURRICANE-1,1924,9/3/1924 12:00
537,NOT NAMED,34.1,-68,09/03/18Z,80,0,HURRICANE-1,1924,9/3/1924 18:00
537,NOT NAMED,36.3,-67,09/04/00Z,75,0,HURRICANE-1,1924,9/4/1924 0:00
537,NOT NAMED,38.6,-66,09/04/06Z,75,0,EXTRATROPICAL STORM-1,1924,9/4/1924 6:00
537,NOT NAMED,40.8,-64.8,09/04/12Z,70,0,EXTRATROPICAL STORM-1,1924,9/4/1924 12:00
537,NOT NAMED,43,-63.1,09/04/18Z,70,0,EXTRATROPICAL STORM-1,1924,9/4/1924 18:00
537,NOT NAMED,45.1,-61.1,09/05/00Z,65,0,EXTRATROPICAL STORM-1,1924,9/5/1924 0:00
537,NOT NAMED,47.2,-58.7,09/05/06Z,55,0,EXTRATROPICAL STORM,1924,9/5/1924 6:00
537,NOT NAMED,49.2,-56,09/05/12Z,50,0,EXTRATROPICAL STORM,1924,9/5/1924 12:00
537,NOT NAMED,50.6,-52.4,09/05/18Z,45,0,EXTRATROPICAL STORM,1924,9/5/1924 18:00
537,NOT NAMED,51.3,-49.2,09/06/00Z,40,0,EXTRATROPICAL STORM,1924,9/6/1924 0:00
537,NOT NAMED,52,-46,09/06/06Z,35,0,EXTRATROPICAL STORM,1924,9/6/1924 6:00
537,NOT NAMED,52.1,-42.6,09/06/12Z,35,0,EXTRATROPICAL STORM,1924,9/6/1924 12:00
537,NOT NAMED,51.8,-36.2,09/06/18Z,35,0,EXTRATROPICAL STORM,1924,9/6/1924 18:00
538,NOT NAMED,24,-83,09/13/00Z,60,0,TROPICAL STORM,1924,9/13/1924 0:00
538,NOT NAMED,25.4,-85.2,09/13/06Z,60,0,TROPICAL STORM,1924,9/13/1924 6:00
538,NOT NAMED,26,-86,09/13/12Z,65,0,HURRICANE-1,1924,9/13/1924 12:00
538,NOT NAMED,26.6,-86.6,09/13/18Z,70,0,HURRICANE-1,1924,9/13/1924 18:00
538,NOT NAMED,27.1,-86.9,09/14/00Z,70,0,HURRICANE-1,1924,9/14/1924 0:00
538,NOT NAMED,27.7,-87.2,09/14/06Z,70,0,HURRICANE-1,1924,9/14/1924 6:00
538,NOT NAMED,28.2,-87.4,09/14/12Z,70,0,HURRICANE-1,1924,9/14/1924 12:00
538,NOT NAMED,28.7,-87.4,09/14/18Z,70,0,HURRICANE-1,1924,9/14/1924 18:00
538,NOT NAMED,29.1,-87.1,09/15/00Z,70,0,HURRICANE-1,1924,9/15/1924 0:00
538,NOT NAMED,29.6,-86.5,09/15/06Z,65,0,HURRICANE-1,1924,9/15/1924 6:00
538,NOT NAMED,30,-86,09/15/12Z,65,0,HURRICANE-1,1924,9/15/1924 12:00
538,NOT NAMED,30.3,-85.5,09/15/18Z,55,0,TROPICAL STORM,1924,9/15/1924 18:00
538,NOT NAMED,30.6,-84.8,09/16/00Z,50,0,TROPICAL STORM,1924,9/16/1924 0:00
538,NOT NAMED,31,-83.9,09/16/06Z,45,0,TROPICAL STORM,1924,9/16/1924 6:00
538,NOT NAMED,31.4,-82.8,09/16/12Z,45,0,TROPICAL STORM,1924,9/16/1924 12:00
538,NOT NAMED,31.9,-81.3,09/16/18Z,40,0,TROPICAL STORM,1924,9/16/1924 18:00
538,NOT NAMED,32.8,-79,09/17/00Z,40,0,TROPICAL STORM,1924,9/17/1924 0:00
538,NOT NAMED,34,-77,09/17/06Z,40,0,TROPICAL STORM,1924,9/17/1924 6:00
538,NOT NAMED,35.3,-74.4,09/17/12Z,40,0,EXTRATROPICAL STORM,1924,9/17/1924 12:00
538,NOT NAMED,36.6,-72,09/17/18Z,40,0,EXTRATROPICAL STORM,1924,9/17/1924 18:00
538,NOT NAMED,38.2,-69.1,09/18/00Z,40,0,EXTRATROPICAL STORM,1924,9/18/1924 0:00
538,NOT NAMED,39.4,-66.7,09/18/06Z,40,0,EXTRATROPICAL STORM,1924,9/18/1924 6:00
538,NOT NAMED,41,-62.8,09/18/12Z,40,0,EXTRATROPICAL STORM,1924,9/18/1924 12:00
538,NOT NAMED,42.2,-59.5,09/18/18Z,40,0,EXTRATROPICAL STORM,1924,9/18/1924 18:00
538,NOT NAMED,43.4,-56.5,09/19/00Z,40,0,EXTRATROPICAL STORM,1924,9/19/1924 0:00
538,NOT NAMED,44.5,-53.3,09/19/06Z,40,0,EXTRATROPICAL STORM,1924,9/19/1924 6:00
538,NOT NAMED,45.5,-50,09/19/12Z,40,0,EXTRATROPICAL STORM,1924,9/19/1924 12:00
538,NOT NAMED,47.3,-41.4,09/19/18Z,40,0,EXTRATROPICAL STORM,1924,9/19/1924 18:00
541,NOT NAMED,15.8,-82,10/14/00Z,35,0,TROPICAL STORM,1924,10/14/1924 0:00
541,NOT NAMED,15.8,-83.2,10/14/06Z,35,0,TROPICAL STORM,1924,10/14/1924 6:00
541,NOT NAMED,15.9,-83.5,10/14/12Z,35,0,TROPICAL STORM,1924,10/14/1924 12:00
541,NOT NAMED,16,-83.8,10/14/18Z,35,0,TROPICAL STORM,1924,10/14/1924 18:00
541,NOT NAMED,16.1,-84,10/15/00Z,35,0,TROPICAL STORM,1924,10/15/1924 0:00
541,NOT NAMED,16.2,-84.2,10/15/06Z,35,0,TROPICAL STORM,1924,10/15/1924 6:00
541,NOT NAMED,16.4,-84.4,10/15/12Z,35,0,TROPICAL STORM,1924,10/15/1924 12:00
541,NOT NAMED,16.6,-84.6,10/15/18Z,35,0,TROPICAL STORM,1924,10/15/1924 18:00
541,NOT NAMED,16.8,-84.7,10/16/00Z,40,0,TROPICAL STORM,1924,10/16/1924 0:00
541,NOT NAMED,17,-84.8,10/16/06Z,45,0,TROPICAL STORM,1924,10/16/1924 6:00
541,NOT NAMED,17.3,-84.9,10/16/12Z,45,0,TROPICAL STORM,1924,10/16/1924 12:00
541,NOT NAMED,17.6,-85,10/16/18Z,50,0,TROPICAL STORM,1924,10/16/1924 18:00
541,NOT NAMED,17.8,-85.1,10/17/00Z,50,0,TROPICAL STORM,1924,10/17/1924 0:00
541,NOT NAMED,18.1,-85.2,10/17/06Z,55,0,TROPICAL STORM,1924,10/17/1924 6:00
541,NOT NAMED,18.4,-85.2,10/17/12Z,60,0,TROPICAL STORM,1924,10/17/1924 12:00
541,NOT NAMED,18.7,-85.2,10/17/18Z,60,0,TROPICAL STORM,1924,10/17/1924 18:00
541,NOT NAMED,19,-85.2,10/18/00Z,65,0,HURRICANE-1,1924,10/18/1924 0:00
541,NOT NAMED,19.3,-85.2,10/18/06Z,70,0,HURRICANE-1,1924,10/18/1924 6:00
541,NOT NAMED,19.6,-85.1,10/18/12Z,75,0,HURRICANE-1,1924,10/18/1924 12:00
541,NOT NAMED,20,-85.1,10/18/18Z,80,0,HURRICANE-1,1924,10/18/1924 18:00
541,NOT NAMED,20.4,-85,10/19/00Z,90,0,HURRICANE-2,1924,10/19/1924 0:00
541,NOT NAMED,20.9,-84.9,10/19/06Z,95,0,HURRICANE-2,1924,10/19/1924 6:00
541,NOT NAMED,21.5,-84.8,10/19/12Z,100,0,HURRICANE-3,1924,10/19/1924 12:00
541,NOT NAMED,22.3,-84.6,10/19/18Z,105,0,HURRICANE-3,1924,10/19/1924 18:00
541,NOT NAMED,23.2,-84.3,10/20/00Z,105,0,HURRICANE-3,1924,10/20/1924 0:00
541,NOT NAMED,24.1,-83.9,10/20/06Z,100,0,HURRICANE-3,1924,10/20/1924 6:00
541,NOT NAMED,24.8,-83.4,10/20/12Z,95,0,HURRICANE-2,1924,10/20/1924 12:00
541,NOT NAMED,25.3,-82.7,10/20/18Z,90,0,HURRICANE-2,1924,10/20/1924 18:00
541,NOT NAMED,25.7,-82,10/21/00Z,80,0,HURRICANE-1,1924,10/21/1924 0:00
541,NOT NAMED,26,-81,10/21/06Z,60,0,TROPICAL STORM,1924,10/21/1924 6:00
541,NOT NAMED,26.2,-80.2,10/21/12Z,55,0,TROPICAL STORM,1924,10/21/1924 12:00
541,NOT NAMED,26.6,-79.2,10/21/18Z,50,0,TROPICAL STORM,1924,10/21/1924 18:00
541,NOT NAMED,27,-77.6,10/22/00Z,50,0,TROPICAL STORM,1924,10/22/1924 0:00
541,NOT NAMED,27.2,-76,10/22/06Z,45,0,TROPICAL STORM,1924,10/22/1924 6:00
541,NOT NAMED,28,-73.5,10/22/12Z,40,0,TROPICAL STORM,1924,10/22/1924 12:00
541,NOT NAMED,28.7,-71.5,10/22/18Z,40,0,TROPICAL STORM,1924,10/22/1924 18:00
541,NOT NAMED,29.5,-69.9,10/23/00Z,35,0,TROPICAL STORM,1924,10/23/1924 0:00
541,NOT NAMED,30.6,-67.9,10/23/06Z,30,0,TROPICAL DEPRESSION,1924,10/23/1924 6:00
541,NOT NAMED,31.8,-66.6,10/23/12Z,25,0,TROPICAL DEPRESSION,1924,10/23/1924 12:00
541,NOT NAMED,0,0,10/23/18Z,0,0,,1924,10/23/1924 18:00
